Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
2011.0,0,64.9,26.0,20.0,0.32,1.43,138.0,18.0,22.2,31.0,133.5,4.42,138.0,0.4,18.25,13391.0,1.2,1.1,0.46,7.9
2010.0,0,64.3,212.0,21.0,0.28,1.02,133.5,428.0,21.7,32.0,114.0,4.62,133.5,0.4,11.63,12916229.0,1.4,1.3,0.45,7.7
2009.0,0,63.5,219.0,21.0,0.3,1.18,129.0,999.0,21.2,33.0,124.5,4.81,129.0,0.5,12.57,1255917.0,1.6,1.5,0.44,7.5
2008.0,0,62.8,225.0,22.0,0.28,1.09,132.0,6.0,2.8,34.0,130.5,4.94,132.0,0.6,11.34,1223957.0,1.8,1.7,0.44,7.1
2007.0,0,62.1,23.0,22.0,0.32,8.31,141.0,11.0,2.3,36.0,139.5,4.72,141.0,0.7,95.4,11873557.0,11.0,1.9,0.42,6.8
2006.0,0,61.3,236.0,23.0,0.34,10.43,133.5,3.0,19.9,38.0,133.5,5.44,133.5,0.7,89.84,11556763.0,11.2,11.1,0.42,6.6
2010.871911330643,0,65.0,242.0,20.501279039415294,0.33,96.04,126.0,0.0,19.5,30.963945947031306,126.0,5.35,126.0,0.7,773.87,11251266.0,11.4,11.3,0.4567641708330824,8.05170933477903
2004.0,0,59.7,247.0,24.0,0.35,66.02,125.44250274079877,31.0,19.1,42.0,130.5,5.68,130.5,0.7,733.58,1955944.0,11.6,11.5,0.41,6.2
2003.0,0,59.0,251.0,25.0,0.33,62.22,129.63,1519.0,18.7,44.0,109.5,5.4,109.5,0.7,642.77,16799.0,11.8,11.7,0.4,5.9
2002.0,0,58.4,252.0,25.0,0.36,49.74,129.63,18184.0,18.3,47.0,84.80166857418229,5.6,86.33232335401487,0.7,513.26,1396861.0,12.0,11.9,0.4,5.7
2001.0,0,57.9,251.0,26.0,0.34,6.06,129.63,24789.0,17.9,49.0,73.5,4.98,78.0,0.6,481.29,1134497.0,12.1,12.1,0.38,5.4
2000.0,0,57.5,25.0,27.0,0.29,5.4,129.63,5839.0,17.5,50.0,73.5,4.63,78.0,0.5,473.45,988452.0,12.3,12.3,0.38,5.2
2015.0,0,75.6,121.0,1.0,8.68,0.0,141.0,383.0,46.871265785109955,1.0,142.5,6.2,142.5,0.1,5237.26,795383.0,2.0,2.0,0.78,14.4
2014.0,0,75.4,123.0,1.0,9.09,8.62,138.0,37.0,59.4,1.0,139.5,1.37,139.5,0.1,62.17,713576.0,2.1,2.1,0.77,14.3
2013.0,0,75.3,122.0,1.0,9.16,880.64,136.5,1.0,58.9,1.0,145.5,1.12,142.5,0.1,6353.83,7164132.0,2.1,2.1,0.77,14.1
2012.0,0,74.9,126.0,1.0,9.38,742.51,145.5,0.0,58.3,1.0,139.5,9.89,136.5,0.1,5659.38,719977.0,2.1,2.1,0.77,14.0
2011.0,0,74.6,127.0,1.0,9.56,915.32,141.0,370.0,57.7,1.0,141.0,9.72,141.0,0.1,6423.29,723499.0,2.2,2.2,0.76,13.5
2010.0,0,74.4,128.0,1.0,9.65,774.44,133.5,20.0,57.0,1.0,136.5,1.9,136.5,0.1,5411.88,7291436.0,2.2,2.3,0.76,13.6
2009.0,0,74.1,131.0,1.0,9.85,820.81,139.5,1.0,56.4,1.0,145.5,9.9,142.5,0.1,5821.35,73287.0,2.3,2.3,0.75,13.6
2008.0,0,74.0,132.0,1.0,9.54,96.33,139.5,2.0,55.8,1.0,142.5,1.5,142.5,0.1,671.77,735222.0,2.3,2.4,0.75,13.5
2007.0,0,73.8,132.0,1.0,9.3,772.87,148.5,201.0,55.1,1.0,139.5,1.2,141.0,0.1,5458.12,7381579.0,2.4,2.4,0.74,13.5
2006.0,0,73.6,133.0,1.0,8.58,541.82,139.5,2.0,54.5,1.0,145.5,8.99,138.0,0.1,4129.76,7411569.0,2.5,2.5,0.74,13.4
2005.0,0,73.0,135.0,1.0,9.6,503.11,132.28763978060294,2.0,53.9,1.0,147.0,8.7,147.0,0.1,3528.13,744769.0,2.5,2.6,0.73,13.2
2004.0,0,73.0,134.0,1.0,7.42,462.71,133.5,11.0,53.3,1.0,144.0,8.24,132.0,0.1,3331.23,7463157.0,2.6,2.6,0.72,13.1
2003.0,0,73.0,134.0,1.0,7.25,389.75,136.125,15.0,52.8,1.0,133.5,8.13,133.5,0.1,2832.5,748591.0,2.7,2.7,0.72,13.0
2002.0,0,72.9,133.0,1.0,6.95,292.61,136.125,63.0,52.2,1.0,142.5,8.9,142.5,0.1,2149.99,7496522.0,2.7,2.8,0.72,13.2
2001.0,0,73.1,135.0,1.0,7.53,222.51,136.125,35.0,51.7,1.0,139.5,6.89,139.5,0.1,1634.88,753433.0,2.8,2.8,0.71,13.1
2000.0,0,72.6,141.0,1.0,7.38,11.86,136.125,38.0,51.2,1.1876355287214597,147.0,6.53,142.5,0.1,87.14,7516346.0,2.8,2.9,0.7,13.0
2015.0,0,73.2,168.0,0.0,6.2,0.0,147.0,0.0,37.4,0.0,145.5,3.8,145.5,0.1,1539.46,93419.0,5.7,6.0,0.78,14.1
2014.0,0,73.0,17.0,0.0,0.01,151.1,148.5,0.0,36.2,0.0,148.5,3.37,148.5,0.1,1557.78,91359.0,5.7,6.0,0.77,13.2
2013.0,0,72.9,172.0,0.0,0.01,1521.67,148.5,0.0,35.5,0.0,147.0,3.58,147.0,0.1,15687.35,89949.0,5.7,6.1,0.76,13.5
2012.0,0,72.7,174.0,0.0,0.01,177.26,148.5,0.0,34.8,0.0,147.0,4.8,147.0,0.1,12845.17,8833.0,5.7,6.1,0.76,13.5
2011.0,0,72.6,177.0,0.0,9.72,1121.48,148.5,0.0,34.2,0.0,148.5,3.38,148.5,0.1,12189.95,87441.0,5.7,6.1,0.74,13.3
2010.0,0,72.4,18.0,0.0,6.51,16.49,148.5,0.0,33.5,0.0,148.5,3.59,148.5,0.1,184.68,8977.0,5.8,6.2,0.74,13.2
2009.0,0,72.3,182.0,0.0,4.94,75.23,148.5,0.0,32.4,0.0,148.5,2.64,148.5,0.1,976.96,87298.0,5.8,6.2,0.74,13.2
2008.0,0,72.2,184.0,0.0,6.33,701.85,148.5,0.0,31.8,0.0,148.5,2.64,148.5,0.1,11122.86,86956.0,5.9,6.3,0.74,13.2
2007.0,0,72.2,185.0,0.0,8.12,916.47,148.5,1.0,31.2,0.0,148.5,3.3,148.5,0.1,12154.83,8533.0,5.9,6.3,0.73,13.1
2006.0,0,72.2,185.0,0.0,8.12,102.37,148.5,0.8320815450643764,3.7,0.0,148.5,3.73,148.5,0.1,1214.4,846.0,5.9,6.3,0.73,13.1
2005.0,0,72.2,185.0,0.0,7.82,21.47,148.5,0.0,3.1,0.0,148.5,3.91,148.5,0.1,1192.52,82858.0,6.0,6.4,0.71,12.1
2004.0,0,72.1,186.0,0.0,7.91,12.94,148.5,0.0,29.2,0.0,148.5,4.17,148.5,0.1,1176.66,82475.0,6.0,6.4,0.72,12.3
2003.0,0,72.1,185.0,0.0,7.41,843.12,148.5,0.0,28.7,0.0,148.5,4.64,148.5,0.1,8524.96,82781.0,6.1,6.5,0.71,12.1
2002.0,0,72.1,186.0,0.0,11.15,562.36,148.5,0.0,28.1,0.0,148.5,4.21,148.5,0.1,8331.26,83723.0,6.1,6.6,0.71,12.1
2001.0,0,72.0,187.0,0.0,6.72,643.7,147.82001072961373,0.0,27.6,0.0,147.9431330472103,4.45,147.9431330472103,0.1,7663.14,8122.0,6.2,6.6,0.71,12.2
2000.0,0,71.8,188.0,0.0,8.24,601.76,147.0,0.0,27.1,0.0,147.0,4.62,147.0,0.1,7578.85,81131.0,6.3,6.7,0.5582886266094427,12.3
2015.0,0,51.0,413.0,22.0,3.15,0.0,129.0,607.0,24.4,30.0,129.0,9.22,129.0,0.5,587.54,723725.0,7.4,7.3,0.43,9.5
2014.0,0,48.1,463.0,23.0,0.01,1.44,124.5,1006.0,23.8,32.0,124.5,11.9,124.5,0.6,78.44,779162.0,7.5,7.4,0.43,9.5
2013.0,0,54.0,47.0,23.0,0.01,1.32,138.0,15.0,23.3,33.0,138.0,11.59,138.0,0.8,71.82,692279.0,7.7,7.6,0.41,9.3
2012.0,0,49.7,411.0,25.0,0.01,54.56,136.5,678.0,22.7,35.0,136.5,11.24,136.5,0.9,561.9,676613.0,7.9,7.8,0.4,9.1
2011.0,0,48.9,418.0,26.0,3.78,54.67,133.5,1865.0,22.2,38.0,132.0,11.98,133.5,1.3,445.52,6611692.0,8.1,8.0,0.39,8.9
2010.0,0,48.1,424.0,27.0,3.84,5.35,129.0,1089.0,21.7,40.0,126.0,1.32,129.0,1.6,45.13,645872.0,8.3,8.2,0.38,8.7
2009.0,0,47.1,433.0,28.0,3.97,49.84,126.0,31.0,21.2,42.0,121.5,13.13,126.0,1.7,394.59,63126.0,8.5,8.4,0.38,8.5
2008.0,0,46.2,441.0,29.0,3.91,5.38,115.5,44.0,2.7,44.0,112.5,1.29,115.5,1.9,46.38,6165372.0,8.7,8.7,0.37,8.3
2007.0,0,45.3,45.0,29.0,3.86,45.57,124.44594451457954,0.0,2.2,45.0,94.5,1.12,96.0,2.2,358.83,615417.0,8.9,8.9,0.36,8.2
2006.0,0,44.3,464.0,30.0,3.8,38.0,125.16,33.0,19.7,46.0,97.5,1.68,96.0,2.2,322.31,5848692.0,9.1,9.1,0.35,8.0
2005.0,0,43.3,48.0,30.0,3.83,42.09,125.16,29.0,19.2,47.0,100.5,12.25,97.5,2.2,287.69,5658379.0,9.3,9.3,0.34,7.8
2004.0,0,42.3,496.0,30.0,3.99,38.52,125.16,7.0,18.8,47.0,103.5,11.66,97.5,2.1,263.15,5439695.0,9.5,9.5,0.33,7.6
2003.0,0,41.5,57.0,30.0,4.07,38.61,125.16,586.0,18.4,47.0,99.0,11.69,109.5,1.9,263.76,5199549.0,9.7,9.8,0.32,7.4
2009.4047223163059,0,48.0,513.0,30.0,4.06,36.59,125.16,568.0,17.9,48.0,81.0,11.96,79.5,1.7,249.94,4957216.0,9.9,1.0,0.31,8.59137851402531
2001.0,0,41.0,519.0,30.0,4.21,33.35,125.16,649.0,17.5,48.0,57.0,11.83,57.0,1.5,227.78,4739147.0,1.1,1.2,0.3,7.0
2000.0,0,39.0,533.0,29.0,3.97,20.4,125.16,3575.0,17.2,48.0,69.0,13.63,66.0,1.2,139.31,4564297.0,1.3,1.4,0.29,6.7
2015.0,1,83.1,55.0,0.0,1.79,0.0,144.0,0.0,33.2,0.0,144.0,3.69,144.0,0.1,53629.74,12753375.12,2.2,2.2,0.92,15.4
2014.0,1,82.9,56.0,0.0,1.83,7971.65,144.0,0.0,32.9,0.0,144.0,4.92,144.0,0.1,56336.72,12753375.12,2.2,2.2,0.92,15.4
2013.0,1,82.7,57.0,0.0,1.83,714.34,145.5,138.0,32.7,0.0,145.5,4.53,145.5,0.1,5629.19,12753375.12,2.2,2.2,0.92,15.4
2012.0,1,82.5,59.0,0.0,1.89,6041.86,145.5,42.0,32.4,0.0,145.5,4.22,145.5,0.1,54431.16,12753375.12,2.2,2.1,0.92,15.4
2011.0,1,82.2,59.901073294732356,0.0,1.8,638.0,144.0,148.0,32.1,0.0,144.0,3.93,144.0,0.1,53166.68,12753375.12,2.1,2.1,0.91,15.2
2010.0,1,82.0,61.0,0.0,1.84,4540.54,144.0,50.0,31.8,0.0,144.0,3.96,144.0,0.1,46569.68,12753375.12,2.1,2.1,0.89,14.5
2009.0,1,81.7,62.0,0.0,1.73,462.93,144.0,16.0,31.5,0.0,145.5,4.27,145.5,0.1,38577.56,12753375.12,2.1,2.1,0.89,14.4
2008.0,1,81.4,64.0,0.0,1.7,3404.13,145.5,18.0,31.2,0.0,145.5,3.91,145.5,0.1,39721.48,12753375.12,2.1,2.1,0.88,14.2
2007.0,1,81.1,65.0,0.0,1.6,3082.97,144.0,15.0,3.9,0.0,145.5,3.46,145.5,0.1,39223.58,12753375.12,2.1,2.0,0.87,14.1
2006.0,1,87.0,66.0,0.0,1.55,2639.38,142.5,23.0,3.5,0.0,142.5,3.66,142.5,0.1,33579.86,12753375.12,2.1,2.0,0.84,13.9
2005.0,1,82.0,69.0,0.0,1.49,2356.73,144.0,33.0,3.2,0.0,144.0,3.74,144.0,0.1,29869.85,12753375.12,2.1,2.0,0.82,12.6
2004.0,1,79.7,71.0,0.0,1.45,204.25,141.0,96.0,29.9,0.0,142.5,3.17,142.5,0.1,2745.27,12753375.12,2.1,2.0,0.82,12.7
2003.0,1,79.3,73.0,0.0,1.43,2263.07,142.5,33.0,29.6,0.0,144.0,3.63,144.0,0.1,23573.63,12753375.12,2.1,2.0,0.82,12.7
2002.0,1,79.0,74.0,0.0,2.16,142.1,142.5,211.0,29.2,0.0,141.0,2.84,141.0,0.1,2216.83,12753375.12,2.1,2.0,0.82,12.6
2001.0,1,78.7,76.0,0.0,2.08,1003.37,142.5,408.0,28.9,0.0,142.5,2.37,144.0,0.1,21577.78,12753375.12,2.1,2.0,0.82,12.7
2000.0,1,78.3,78.0,0.0,2.03,1855.83,145.5,141.0,28.5,0.0,147.0,2.71,147.0,0.1,23792.68,12753375.12,2.1,2.0,0.81,12.5
2015.0,1,76.7,19.0,0.0,10.47,0.0,144.0,1.0,59.1,0.0,144.0,7.38,144.0,0.1,7483.16,12753375.12,1.2,1.2,0.84,15.0
2014.0,1,76.4,113.0,0.0,10.6,0.0,145.5,0.0,58.4,0.0,145.5,8.5,145.5,0.1,7483.16,12753375.12,1.2,1.2,0.84,15.1
2013.0,1,76.1,114.0,0.0,9.89,0.0,147.0,0.0,57.8,0.0,147.0,8.0,147.0,0.1,7483.16,12753375.12,1.2,1.3,0.84,15.0
2012.0,1,75.8,118.0,0.0,10.12,0.0,148.5,0.0,57.2,0.0,148.5,8.15,148.5,0.1,7483.16,12753375.12,1.2,1.3,0.84,15.0
2011.0,1,75.6,122.0,0.0,10.24,0.0,148.5,0.0,56.5,0.0,148.5,7.96,148.5,0.1,7483.16,12753375.12,1.2,1.3,0.83,15.0
2010.0,1,75.1,124.0,0.0,10.13,0.0,148.5,0.0,55.9,0.0,148.5,8.51,148.5,0.1,7483.16,12753375.12,1.3,1.3,0.82,15.0
2009.0,1,75.0,131.0,0.0,10.63,0.0,148.5,0.0,55.3,0.0,148.5,9.15,148.5,0.1,7483.16,12753375.12,1.3,1.4,0.82,14.9
2008.0,1,74.7,136.0,0.0,11.37,0.0,148.5,0.0,54.8,0.0,148.5,8.2,148.5,0.1,7483.16,12753375.12,1.3,1.4,0.81,14.8
2007.0,1,74.4,124.4652335456476,0.0,10.58,0.0,148.5,0.0,54.2,0.0,148.5,7.76,148.5,0.1,7483.16,12753375.12,1.3,1.4,0.8,14.5
2006.0,1,74.3,138.0,0.0,10.28,0.0,148.5,0.0,53.7,0.0,148.5,7.35,148.5,0.1,7483.16,12753375.12,1.4,1.5,0.79,14.3
2005.0,1,74.0,141.0,0.0,10.81,0.0,148.5,0.0,53.1,0.0,148.5,7.4,148.5,0.1,7483.16,12753375.12,1.4,1.5,0.78,14.0
2004.0,1,74.1,138.0,0.0,10.03,0.0,148.5,0.2603503184713378,52.6,0.0,148.5,7.21,148.5,0.1,7483.16,12753375.12,1.4,1.5,0.78,13.8
2003.0,1,73.8,144.0,0.0,9.85,0.0,148.5,1.0,52.1,0.0,147.0,5.82,148.5,0.1,7483.16,12753375.12,1.5,1.6,0.77,13.6
2002.0,1,73.7,145.0,0.0,10.78,0.0,148.5,0.0,51.6,0.0,147.0,5.63,148.5,0.1,7483.16,12753375.12,1.5,1.6,0.76,13.3
2001.0,1,73.3,145.0,0.0,10.73,0.0,148.5,0.0,51.1,1.0,148.5,5.5,148.5,0.1,7483.16,12753375.12,1.5,1.6,0.76,13.3
2000.0,1,73.0,147.0,0.0,11.06,0.0,147.0,0.0,40.34946921443742,1.0,147.0,5.5,148.5,0.1,7483.16,12753375.12,1.6,1.7,0.76,13.0
2015.0,1,88.0,74.0,0.0,10.75,0.0,121.41,18.0,40.86127881740069,0.0,142.5,8.86,142.5,0.1,2729.86,263531.0,1.4,1.3,0.89,17.3
2014.0,1,87.0,76.0,0.0,10.46,31.13,121.41,52.0,59.5,0.0,142.5,9.23,142.5,0.1,242.67,26198.0,1.4,1.4,0.89,17.6
2013.0,1,85.0,78.0,0.0,9.53,259.78,121.41,1.0,58.9,0.0,142.5,9.29,142.5,0.1,2315.32,259953.0,1.4,1.4,0.88,16.8
2012.0,1,82.0,81.0,0.0,10.95,3283.02,121.41,2.0,58.2,0.0,144.0,9.37,144.0,0.1,22486.47,257159.0,1.5,1.5,0.88,16.8
2011.0,1,79.8,84.0,0.0,10.61,3343.03,121.41,22.0,57.6,0.0,144.0,9.8,144.0,0.1,24985.25,252843.0,1.6,1.6,0.88,17.0
2010.0,1,79.5,87.0,0.0,10.32,3187.5,121.41,2.0,57.0,0.0,144.0,9.7,144.0,0.1,23437.47,248583.0,1.6,1.6,0.87,16.9
2009.0,1,79.1,9.0,0.0,10.52,3505.39,121.41,0.0,56.4,0.0,144.0,9.38,144.0,0.1,24633.8,239669.0,1.7,1.7,0.87,16.9
2008.0,1,78.9,96.0,0.0,10.94,392.96,121.41,0.0,55.8,0.0,145.5,8.47,145.5,0.1,2751.81,221316.0,1.7,1.7,0.87,16.9
2007.0,1,78.3,12.0,0.0,11.02,3256.72,121.41,0.0,55.2,0.0,145.5,7.98,145.5,0.1,23841.32,218122.0,1.8,1.8,0.86,16.8
2006.0,1,78.1,17.0,0.0,12.26,2724.18,121.41,0.0,54.7,0.0,145.5,8.42,145.5,0.1,19726.13,26868.0,1.8,1.9,0.86,16.7
2005.0,1,77.5,14.0,0.0,11.14,2503.71,121.41,0.0,54.1,0.0,142.5,8.5,142.5,0.1,18169.19,2474.0,1.9,2.0,0.85,16.3
2004.0,1,77.2,113.0,0.0,10.0,235.38,121.41,0.0,53.5,0.0,141.0,8.47,141.0,0.1,1726.92,199712.0,2.0,2.0,0.85,16.6
2003.0,1,76.5,119.0,0.0,11.58,203.33,121.41,0.0,52.9,0.0,142.5,8.77,142.5,0.1,1488.47,1995733.0,2.0,2.1,0.84,16.1
2002.0,1,76.6,117.0,0.0,9.29,1617.47,121.41,0.0,52.3,0.0,139.5,8.62,139.5,0.1,11815.0,199453.0,2.1,2.2,0.84,15.6
2001.0,1,76.2,124.0,0.0,10.8,196.3,121.41,0.0,51.8,0.0,139.5,8.57,138.0,0.1,1479.3,19926.0,2.2,2.2,0.82,14.7
2000.0,1,76.0,122.0,0.0,11.9,161.45,121.41,0.0,51.2,0.0,139.5,8.26,136.5,0.1,1227.74,1988925.0,2.2,2.3,0.82,14.6
2015.0,0,69.2,177.0,0.0,0.8,0.0,147.0,0.0,5.5,0.0,148.5,6.27,147.0,0.1,1922.41,587482.0,1.1,1.2,0.51,9.6
2014.0,0,68.8,183.0,0.0,0.01,3.72,132.0,0.0,49.7,0.0,141.0,5.5,132.0,0.1,29.65,57554.0,1.1,1.2,0.51,9.6
2013.0,0,68.8,182.0,0.0,0.01,24.73,141.0,0.0,48.9,0.0,148.5,5.42,141.0,0.1,188.52,563513.0,1.1,1.2,0.51,9.5
2012.0,0,68.7,184.0,0.0,0.01,247.95,148.5,0.0,48.1,0.0,148.5,5.48,148.5,0.1,1858.69,551531.0,1.2,1.2,0.5,9.4
2011.0,0,68.5,186.0,0.0,0.99,229.67,148.5,0.0,47.2,0.0,148.5,5.8,148.5,0.1,1642.84,539614.0,1.2,1.2,0.5,9.4
2010.0,0,68.3,188.0,0.0,1.1,29.52,13.5,0.0,46.4,0.0,141.0,7.47,13.5,0.1,1272.45,52779.0,1.2,1.2,0.49,9.3
2009.0,0,68.1,192.0,0.0,1.21,244.4,138.0,0.0,45.5,0.0,147.0,7.92,138.0,0.1,1158.28,51679.0,1.2,1.2,0.49,9.3
2008.0,0,68.0,193.0,0.0,1.09,19.75,133.5,0.0,44.7,0.0,141.0,5.97,133.5,0.1,125.79,54477.0,1.2,1.2,0.49,9.2
2007.0,0,67.6,2.0,0.0,0.85,28.9,13.5,0.0,43.8,0.0,139.5,6.42,13.5,0.1,146.93,49294.0,1.2,1.2,0.48,9.0
2006.0,0,67.6,2.0,0.0,0.99,240.49,148.5,0.0,43.0,0.0,148.5,6.66,148.5,0.1,948.66,481422.0,1.3,1.3,0.47,8.4
2005.0,0,67.4,24.0,0.0,0.9,25.31,124.5,0.0,42.1,0.0,128.5534360380707,7.83,133.5,0.1,88.87,469885.0,1.3,1.3,0.46,8.3
2004.0,0,67.1,29.0,0.0,1.18,195.53,121.5,0.0,41.3,0.0,133.5,5.64,13.5,0.1,818.44,458324.0,1.3,1.3,0.46,8.1
2003.0,0,66.8,215.0,0.0,1.18,16.83,118.5,0.0,4.4,0.0,126.0,6.0,126.0,0.1,744.77,446769.0,1.3,1.3,0.45,8.0
2002.0,0,66.5,22.0,0.0,1.08,156.28,112.5,0.0,39.6,0.0,117.0,6.9,117.0,0.1,784.96,435262.0,1.4,1.4,0.45,7.3
2001.0,0,66.2,227.0,0.0,0.7,325.11,124.5,0.0,38.7,0.0,132.0,6.44,126.0,0.1,944.82,423853.0,1.4,1.4,0.44,6.6
2000.0,0,65.8,235.0,0.0,0.71,4.25,121.5,0.0,37.9,0.0,132.0,4.56,129.0,0.1,154.52,41269.0,1.4,1.4,0.46,7.2
2015.0,0,55.0,312.0,50.0,0.01,0.0,63.0,7497.0,24.3,80.0,70.5,5.94,63.0,0.7,426.99,12753375.12,6.6,6.4,0.63,11.99
2014.0,0,54.3,321.0,51.0,0.01,0.0,63.0,10229.0,23.8,80.0,70.5,5.94,63.0,0.8,417.89,12753375.12,6.7,6.5,0.63,11.99
2013.0,0,54.2,318.0,51.0,0.01,0.0,63.0,3173.0,23.3,81.0,70.5,5.94,63.0,0.8,299.0140021387136,12753375.12,6.8,6.6,0.63,11.99
2012.0,0,53.1,336.0,51.0,0.01,0.0,63.0,9983.0,22.9,82.0,70.5,5.94,63.0,0.8,297.47,12753375.12,6.8,6.7,0.63,11.99
2011.0,0,53.1,329.0,51.0,0.01,0.0,63.0,17298.0,22.4,82.0,73.5,5.94,61.5,0.8,297.47,12753375.12,6.9,6.7,0.63,11.99
2010.0,0,52.4,336.0,52.0,0.01,0.0,63.0,115.0,22.0,83.0,73.5,5.94,67.5,0.8,297.47,12753375.12,7.0,6.8,0.63,11.99
2009.0,0,52.2,335.0,52.0,0.01,0.0,63.0,13.0,21.5,84.0,61.5,5.94,63.0,0.8,297.47,12753375.12,7.1,6.9,0.63,11.99
2008.0,0,51.9,336.0,52.0,0.01,0.0,63.0,1081.0,21.1,84.0,6.0,5.94,46.5,0.9,297.47,12753375.12,7.2,7.0,0.63,11.99
2007.0,0,51.5,300.191906956497,52.0,0.01,0.0,63.0,1149.0,2.7,84.0,6.0,5.94,6.0,0.9,297.47,12753375.12,7.3,7.1,0.63,11.99
2006.0,0,51.5,337.0,51.0,0.01,0.0,63.0,7.0,2.2,83.0,39.0,5.94,39.0,0.9,297.47,12753375.12,7.4,7.2,0.63,11.99
2005.0,0,51.6,334.0,50.0,0.01,0.0,63.0,0.0,19.8,82.0,52.5,5.94,52.5,0.9,297.47,12753375.12,7.5,7.3,0.63,11.99
2004.0,0,51.2,341.0,49.0,0.01,0.0,63.0,12008.0,19.4,80.0,4.5,5.94,4.5,0.9,297.47,12753375.12,7.6,7.4,0.63,11.99
2003.0,0,51.1,344.0,48.0,0.01,0.0,63.0,8257.0,19.0,78.0,6.0,5.94,6.0,0.9,297.47,12753375.12,7.7,7.5,0.63,11.99
2002.0,0,58.0,348.0,47.0,0.01,0.0,63.0,9559.0,18.6,77.0,6.0,5.94,6.0,0.9,297.47,12753375.12,7.8,7.6,0.63,11.99
2001.0,0,57.0,352.0,46.0,0.01,0.0,63.0,3571.0,18.2,75.0,49.5,5.94,49.5,0.8,297.47,12753375.12,7.9,7.7,0.63,11.99
2000.0,0,55.0,355.0,45.0,0.01,0.0,63.0,3965.0,17.8,74.0,55.5,5.94,49.5,0.8,297.47,12753375.12,8.0,7.9,0.63,11.99
2015.0,0,62.9,328.0,42.0,7.59,0.0,112.5,17.0,51.1,52.0,112.5,8.31,112.5,3.6,5769.77,5511976.68,4.4,5.3,0.66,13.0
2014.0,0,62.0,347.0,42.0,7.38,922.05,12.0,66.0,5.3,52.0,115.5,8.8,115.5,3.7,6479.63,54146734.74,4.9,5.9,0.66,13.0
2013.0,0,69.0,371.0,43.0,7.34,978.59,10.5,25.0,49.5,54.0,109.5,8.78,109.5,4.5,6876.95,53311955.61,5.4,6.5,0.65,12.8
2012.0,0,59.2,389.79147675478555,43.0,7.38,1089.95,102.0,32.0,48.7,56.0,97.5,8.79,97.5,7.6,7548.16,5256515.8,6.0,7.3,0.64,12.8
2011.0,0,58.9,413.0,43.0,7.38,123.75,114.0,92.0,47.9,58.0,103.5,8.61,103.5,8.5,849.95,51729345.36,6.6,8.0,0.64,12.8
2010.0,0,58.0,428.0,43.0,7.28,1038.89,106.5,1486.5408690367672,47.2,62.0,108.0,8.5,108.0,11.0,7362.76,5979432.36,7.3,8.9,0.63,12.8
2009.0,0,56.5,449.0,46.0,7.6,782.6,111.0,5857.0,46.4,70.0,112.5,8.39,114.0,19.0,5888.63,5255813.11,8.1,9.8,0.62,12.8
2008.0,0,55.3,473.0,50.0,8.19,780.03,114.0,39.0,45.7,75.0,115.5,7.75,118.5,23.5,5786.6,49557573.3,8.9,1.7,0.62,12.9
2007.0,0,54.5,486.0,51.0,8.48,805.49,124.5,31.0,45.0,79.0,118.5,7.53,123.0,26.4,6125.4,48883844.99,9.7,11.7,0.61,12.9
2006.0,0,54.0,496.0,54.0,8.5,732.13,124.5,81.0,44.3,82.0,118.5,7.57,123.0,28.1,5631.73,4823384.48,1.6,12.8,0.61,12.9
2005.0,0,53.8,498.0,55.0,8.69,709.32,118.5,615.0,43.6,84.0,112.5,7.77,118.5,29.5,5414.63,476667.24,11.6,13.9,0.61,12.9
2004.0,0,53.7,497.0,55.0,6.96,622.04,114.0,830.0,42.9,83.0,109.5,7.93,111.0,29.7,4863.52,4717.99,12.6,15.0,0.61,12.9
2003.0,0,54.0,485.0,55.0,6.93,519.16,106.5,244.0,42.2,82.0,10.5,8.26,103.5,28.9,3775.68,46418193.9,13.5,16.1,0.61,12.9
2002.0,0,54.9,459.0,54.0,7.04,346.53,108.0,1043.0,41.6,79.0,10.5,8.9,103.84437670920693,26.6,2518.4,45855482.88,14.5,17.1,0.62,12.9
2001.0,0,56.0,429.0,52.0,7.38,365.26,108.0,1166.0,4.9,76.0,106.5,8.31,106.5,24.0,2681.78,45312937.0,15.4,18.1,0.63,13.0
2000.0,0,57.3,397.0,51.0,7.3,45.96,109.5,1459.0,4.1,73.0,106.5,8.7,109.5,21.3,337.23,44896856.0,16.3,19.1,0.64,13.0
2015.0,0,57.3,332.0,26.0,4.6,0.0,46.5,878.0,38.32,39.0,61.5,2.71,46.5,3.4,758.73,11882136.0,4.84,4.87,0.42,4.9
2014.0,0,56.6,343.0,26.0,4.6,46.07,46.5,441.0,38.32,39.0,66.0,2.74,58.5,3.5,1151.86,1153971.0,4.84,4.87,0.42,4.9
2013.0,0,56.4,345.0,26.0,4.6,47.44,46.5,525.0,38.32,40.0,64.87377239247067,2.7095867054651266,67.5,3.6,1186.11,1117749.0,4.84,4.87,0.42,4.9
2012.0,0,56.0,347.0,26.0,4.6,38.34,46.5,1952.0,38.32,40.0,96.0,2.77,88.5,3.8,958.46,1818258.0,4.84,4.87,0.42,4.9
